episode_id,error,instruction,replanning_count_0,run_id,runtime,sim_step_count,task_percent_complete,task_state_success
1219,False,Move the laptop and mouse pad from the table in the bedroom to the counter in the kitchen. Place them next to each other on the counter. I like to keep my laptop and mouse pad on the kitchen counter for morning work sessions.,15.0,0,102.08804869651794,1384.0,1.0,1.0
1131,False,"Move the candle and vase from the dining table to the tv couch? Place them next to each other on the couch. The candle is white and shaped like a gift box with a black bow, and the vase is brown with a gradient pattern. The candle is a gift from my best friend.",21.0,0,184.7162787914276,2628.0,0.0,0.0
1095,False,"First, move the candle from the dining table to the office shelves. Next, move the vase to the office shelves and place it next to the candle. I like to keep the candle and vase together on the office shelves for a calming atmosphere while I work.",10.0,0,85.05812382698059,898.0,1.0,1.0
964,False,"First, move the pen from the living room table to the shelves. Then, place it on the floor next to the bed in the bedroom. The pen is white with black accents. It's my lucky pen.",10.0,0,281.7073323726654,2771.0,0.0,0.0
1233,False,"Move the laptop and the mouse pad to a new living room table. Move the clock to another shelf. The laptop is black with a dark keyboard and a large touchpad, and the mouse pad is black with a logo in the corner. The clock is red with a white face and black numbers. The laptop is essential for my work.",15.0,0,81.5700170993805,1016.0,1.0,1.0
1082,False,Move the vase and stuffed toy from the dining table to the office shelves. Place them next to each other on the shelves. I prefer to keep the vase and stuffed toy together on the office shelves for a personal touch in my workspace.,12.0,0,93.05817866325378,1049.0,1.0,1.0
1221,False,"Take the book, pencil case, and multiport hub from the table in the living room and put them on the shelves in the bedroom, placing them next to each other. I like to keep my study materials together on the bedroom shelves for easy access when I'm working or studying in my room.",41.0,0,170.91311407089233,2035.0,0.2,0.0
1244,False,"First, take the teapot from the kitchen and put it on the couch in the living room. Then move it to the table in the bedroom. The teapot is black with a curved spout and an ornate lid. This teapot is a gift from my grandfather.",15.0,0,115.93769931793213,1851.0,1.0,1.0
1084,False,"Help me tidy up the closet. Move the basket, hat, and candle to the top of different shelves. I prefer to have the basket, hat, and candle each on separate shelves for better organization and easy access.",16.0,0,152.27726531028748,1777.0,0.3333333333333333,0.0
1159,False,Put away the clock and vase by setting them on the washing machine. Set them next to each other. I prefer to keep the clock and vase together on the washing machine for easy access when I do laundry.,13.0,0,110.70159578323364,2185.0,1.0,1.0
961,False,"Move the jug and cup from the kitchen counter to the dining table. Place them next to each other on the table. The jug is cream-colored with a curved handle, and the cup is black with a smooth surface. The cup is part of my favorite dinnerware.",19.0,0,236.180011510849,2050.0,0.6666666666666666,0.0
1240,False,"Take the book, pencil case, and multiport hub from the table in the living room and put them on the shelves in the bedroom, placing them next to each other. The book is a hardcover with a colorful cover design, the pencil case is pink with large white dots called Big Dot Pink Pencil Case, and the multiport hub is gray with multiple USB ports. The pencil case is my favorite.",22.0,0,139.42637848854065,1873.0,0.6,0.0
1154,False,"Move the jug, kettle, and bread from the kitchen counter to the living room table. Place them next to each other. I like to have the jug, kettle, and bread on the living room table for my morning routine.",13.0,0,80.53712749481201,1169.0,1.0,1.0
1088,False,Move the vase and then the plant saucer from the living room table to the hallway couch and place them next to each other. I prefer to have the vase and plant saucer together on the hallway couch for a decorative touch.,17.0,0,109.10185742378235,1074.0,0.0,0.0
1094,False,"First, move the plate from the dining table to the chair. Then, place it on the table in the office. I typically move my plate to the office table to have my lunch while working.",16.0,0,111.11815857887268,1131.0,1.0,1.0
1238,False,"Move the laptop and mouse pad from the table in the bedroom to the counter in the kitchen. Place them next to each other on the counter. The laptop is black and rugged with a gray touchpad, and the mouse pad is black with a logo in the corner. The laptop and mouse pad are part of my work setup.",12.0,0,155.93002843856812,2794.0,0.3333333333333333,0.0
1164,False,Move the plant saucer and plant container from the table in the living room to the bench in the bathroom. Place them next to each other. I usually keep my plants in the bathroom for better humidity and sunlight exposure.,13.0,0,140.1963131427765,2488.0,1.0,1.0
1155,False,Move the vase and plate from the living room table to the lounge chair. I prefer to have the vase and plate on the lounge chair for easy access when I'm relaxing there.,12.0,0,133.04708695411682,2662.0,1.0,1.0
1083,False,Move the tray and plate from the hallway couch to the counter. Place them next to each other on the counter. I prefer to have the tray and plate together on the counter for easy access during meal prep.,41.0,0,219.75331354141235,1151.0,0.6666666666666666,0.0
1273,False,"Help me tidy up the hallway shelves. First, move the book, vase, and stuffed toy to the living room table. Place them next to each other. The book has a colorful cover with architectural imagery, the vase is white with brown accents and a glossy finish, and the stuffed toy is a gray elephant with a soft, plush texture called Sootheze Cold Therapy Elephant. The vase is a gift from my friend.",18.0,0,737.0700569152832,3709.0,1.0,1.0
1091,False,Move the plate and bowl from the dining table to the living room table. Place them next to each other. I like to have the plate and bowl together on the living room table for casual meals while watching TV.,11.0,0,63.746641635894775,598.0,1.0,1.0
1231,False,"Move the laptop and laptop stand from the living room table to the bedroom chair. Also, bring a book from the bedroom chair to the living room table. The laptop is gray with a black keyboard and touchpad, the laptop stand is black with a rounded design, and the book is a green sketchbook with a spiral binding and brown central design. The laptop and the laptop stand are essential for my work setup.",26.0,0,163.69253540039062,2353.0,0.3333333333333333,0.0
1165,False,Move the stuffed toy and the bowl to the kitchen and leave them next to each other on the counter. I always place the stuffed toy and bowl together on the kitchen counter as they are a part of my daily routine with my pet.,15.0,0,198.19141697883606,3928.0,1.0,1.0
1179,False,"Move the plant saucer and plant container from the table in the living room to the bench in the bathroom. Place them next to each other. The plant container is green, named Central Garden Flower Pot Goo 425, and the plant saucer is a green, square Ecoforms Quadra Saucer SQ1 Avocado. Both are part of my indoor gardening set.",12.0,0,124.40518021583557,2382.0,0.3333333333333333,0.0
1174,False,"Move the vase and picture frame from the living room table to the lounge chair. Place them next to each other on the chair. The vase is dark blue with a faceted design, and the picture frame has a light blue border with multicolored accents. The dark blue vase is my personal favorite.",18.0,0,144.74284386634827,2389.0,1.0,1.0
1085,False,Move the lamp and plant container from the bedroom table to the living room table. Place them next to each other on the table. I like having the lamp and plant container together on the living room table for a cozy evening ambiance.,41.0,0,329.4836540222168,2953.0,0.3333333333333333,0.0
1268,False,"Swap the can and bottle to office table? The can is silver and contains Polar Herring Fillets, Smoked & Peppered, 7.05 oz., and the bottle is black and white with a leaf pattern. The can is part of my favorite food collection.",41.0,0,426.08044052124023,1233.0,0.0,0.0
951,False,"Help me tidy up the living room table. Move the clock, book, and candle to the stand? The book is black with gold accents, the candle has a brown and blue gradient, and the clock is round and white with black numbers and a brown frame. The book is a gift from my friend.",17.0,0,363.5344159603119,3529.0,0.6666666666666666,0.0
1169,False,"Move the vase and plate from the living room table to the lounge chair. The plate is brown and square, and the vase is red with a long neck and bulbous base. The red vase is a souvenir from my trip to Italy.",22.0,0,168.86345100402832,2746.0,0.0,0.0
1081,False,"Take the basket, can, and plant container from the kitchen cabinet to the dining table. I typically set them on the dining table for easy access when I'm organizing a centerpiece.",20.0,0,155.7662672996521,1576.0,1.0,1.0
1262,False,Move the toy airplane and then the toy vehicle from the bedroom shelves to the living room couch and place them next to each other. I like to have the toys on the living room couch for easy access when playing with the kids in the afternoon.,14.0,0,479.32772421836853,2382.0,1.0,1.0
1140,False,Move the kettle and ladle from the office to the kitchen and place them next to each other on the counter. I prefer to keep the kettle and ladle next to each other on the kitchen counter for easy access when I'm cooking.,12.0,0,73.6584095954895,1127.0,1.0,1.0
1138,False,"Move the clock to a new living room table. Also, move the candle holder to a new living room table. I prefer to have the clock and candle holder together on the new table for a cozy ambiance.",13.0,0,66.95947742462158,994.0,1.0,1.0
1180,False,"Move the stuffed toy and the bowl to the kitchen and leave them next to each other on the counter. The stuffed toy is a gray elephant with a soft, plush texture called Sootheze Cold Therapy Elephant, and the bowl is plain white. The elephant stuffed toy is from my childhood.",19.0,0,206.16181921958923,4183.0,1.0,1.0
1044,False,"Put the shoe and pencil case on the bedroom chest of drawers. The shoe is a black and orange sports shoe, F10_TRX_FG_ssscuo9tGxb, and the pencil case is colorful featuring butterflies and flowers, Olive Kids Butterfly Garden. The pencil case is a gift from my childhood friend.",31.0,0,339.8237247467041,7521.0,1.0,1.0
1141,False,"First, move the jug from the kitchen counter to the living room table. Then, take the cup and plate from the kitchen cabinet to the living room table and place them next to each other. I usually set up the living room table like this for afternoon tea.",18.0,0,120.77639937400818,1956.0,1.0,1.0
1200,False,"Move the dumbbell, tennis racquet, and spray bottle from the workout table to the office table. The dumbbell is green with a smooth finish, the tennis racquet is black with a brown handle, and the spray bottle is transparent with a sleek design. The dumbbell and tennis racquet are part of my personal workout gear.",21.0,0,98.80143904685974,1537.0,0.3333333333333333,0.0
1047,False,"Help me move some toys and a bowl from the dining room to the living room. Take the toy airplane, toy animal, and bowl from the table in the dining room. Place them next to each other on the table in the living room. The toy airplane is a red Air Hogs Wind Flyers Set, the toy animal is a detailed gray Schleich African Black Rhino, and the bowl is a black shallow bowl. The toy airplane and toy animal are part of my childhood collection.",24.0,0,104.28906440734863,1338.0,0.6,0.0
1203,False,Move the candle from the living room stand to the office chair and place it next to the table. The candle is blue and black with a textured pattern. This candle was a gift from my friend.,11.0,0,84.98742461204529,1917.0,0.0,0.0
1278,False,"First, bring the vase from shelves in the living room to the dining room. Then, place it on the table in the office. The vase is white with green and light blue leaves. It's a gift from my best friend.",17.0,0,507.5078995227814,2639.0,1.0,1.0
1045,False,"Move the candle holder, candle, and plant container from the dining table to the living room couch? Place them next to each other on the couch. The candle holder is white with a gold rim on a wooden base, the candle is blue and brown with a gradient pattern, and the plant container is a white and green orchid pot called Cole Hardware Orchid Pot 85. The candle holder and candle are part of my decorative set.",17.0,0,77.30564880371094,1206.0,0.4,0.0
1118,False,"Take the clock, vase, and candle from the table in the dining room and put them on the shelves in the TV room, placing them next to each other. I prefer to keep the clock, vase, and candle together on the shelves in the TV room to create a cozy atmosphere.",22.0,0,216.79705500602722,3026.0,1.0,1.0
1206,False,"Move the clock, then the vase, and finally the picture frame to the table in the living room. Then move them to the bench in the living room and place them next to each other. The clock is dark blue with a patterned face and a handle, the vase is tall and slender in dark green, and the picture frame is wooden with a colorful illustration inside. The vase is a gift from my friend.",36.0,0,266.7719497680664,4852.0,0.0,0.0
1116,False,Move the picture frame and vase from the dining room table to the tv shelves. Place them next to each other on the shelves. I like to keep the picture frame and vase together on the tv shelves for a cohesive look.,41.0,0,187.74693942070007,1771.0,0.3333333333333333,0.0
1257,False,"First, move the kettle, then the teapot, and finally the cup from the kitchen counter to the dining room table. Place them next to each other. I like to arrange the kettle, teapot, and cup on the dining room table in this order for my afternoon tea ritual.",21.0,0,620.9010434150696,3202.0,0.8,0.0
1201,False,"Move the toy airplane and stuffed toy from the bedroom table to the workout table. Place them next to each other on the table. The toy airplane is a red Air Hogs Wind Flyers Set, and the stuffed toy is a green and blue two-headed dragon from Animal Planet Foam. They are part of my favorite childhood toys.",16.0,0,104.46717643737793,1711.0,1.0,1.0
985,False,"First, put a clock next to the vase. Then, move both to the couch in the tv room. The vase is glossy black with a narrow neck, and the clock is gray with a rounded top and black numerals. The vase is a cherished family heirloom.",41.0,0,375.93282413482666,3209.0,0.0,0.0
1114,False,Move the phone stand to the TV table and the statue to the lounge counter. I prefer to keep the phone stand on the TV table and the statue on the lounge counter for better aesthetics and accessibility.,14.0,0,140.17304253578186,2020.0,1.0,1.0
1147,False,"Move the kettle and ladle from the office to the kitchen and place them next to each other on the counter. The kettle is black with a curved handle, and the ladle is black with a round scoop. The kettle and ladle are part of my cooking essentials.",19.0,0,100.69465684890747,1149.0,1.0,1.0
979,False,"Move the laptop and mouse pad from the office table to the bedroom chest of drawers. Place them next to each other on the chest of drawers. The laptop is black with a backlit keyboard, and the mouse pad is black with a logo in the corner. The laptop is my personal work device.",16.0,0,109.36967515945435,855.0,1.0,1.0
1115,False,Move the toy airplane and toy vehicle from the tv table to the garage bench. Place them next to each other on the bench. I like to keep the toy airplane and toy vehicle together on the garage bench for easy access when playing with them.,12.0,0,132.95963597297668,2053.0,1.0,1.0
1065,False,"Help me organize my closet in the bedroom. First, place the basket and shoe on another shelf in the bedroom, next to each other. Then, move them to the stand in the bedroom and place the hat close by. I have a routine of organizing my closet by first rearranging items on the shelf before placing them on the stand with the hat nearby.",13.0,0,51.45921349525452,723.0,0.0,0.0
1151,False,"Help me prepare the laundry room for a cleaning session. First, move the vase from the washer dryer to the closet table. Then, take the stuffed toy and basket and place them next to each other on the chest of drawers. The vase is black and white with a speckled pattern, the basket is a blue Easter basket with rabbit ears, and the stuffed toy is blue with a friendly face. The basket is my childhood Easter basket.",41.0,0,184.49819374084473,1637.0,0.0,0.0
1056,False,"Put the phone stand, laptop stand, and multiport hub on the table in the bedroom. I prefer to have my phone stand, laptop stand, and multiport hub in the bedroom for a tidy and organized workspace.",19.0,0,75.54292869567871,1202.0,1.0,1.0
981,False,"Move the laptop and phone stand to the table in the office. Place them next to each other on the table. The laptop is black with a touchpad, and the phone stand is black with a minimalist design. They are the essential part of my work setup.",13.0,0,196.7010977268219,2339.0,0.3333333333333333,0.0
1059,False,Move the plant container from the living room table to the bedroom shelves. I prefer having my plant container on the bedroom shelves to create a calming atmosphere.,7.0,0,33.43635964393616,655.0,1.0,1.0
1255,False,Put away the action figure and tray in the bedroom. Leave one action figure on the table. Take the tray and put it on the bed. I usually like to have an action figure on the table and the tray on the bed for easy access when I'm relaxing in the bedroom.,12.0,0,499.70269751548767,2705.0,1.0,1.0
1148,False,"First, move the jug from the kitchen counter to the living room table. Then, take the cup and plate from the kitchen cabinet to the living room table and place them next to each other. The jug is blue with a round lid, the cup is yellow with a white interior, and the plate is plain white with a smooth, circular design. The jug and cup are from my preferred kitchenware collection.",41.0,0,165.7950782775879,1338.0,0.0,0.0
1058,False,Move the candle and book from the bedroom shelves to the living room table. Place them next to each other on the table. I like to have the candle and book together on the living room table for a relaxing reading session.,41.0,0,119.52000594139099,1287.0,0.3333333333333333,0.0
1145,False,"Move the clock to a new living room table. Also, move the candle holder to a new living room table. The clock is brown and black with a green display, and the candle holder is white with a gold rim on a wooden base. The candle holder is a gift from my friend.",11.0,0,63.74368357658386,1025.0,1.0,1.0
1067,False,"First, move the laptop from the living room to the bedroom and place it on the bedside table. Then move the laptop from the bedside table to the stool in the bedroom. I usually start my work in the bedroom by placing the laptop on the bedside table, and then move it to the stool for a more comfortable working position.",15.0,0,57.777610778808594,1172.0,1.0,1.0
1146,False,"Put the cup on the kitchen counter. Can you also move the laptop stand to a different kitchen counter? The cup is gray with a handle and two white birds design, and the laptop stand is black with foldable legs. The cup is my favorite mug.",12.0,0,105.11520910263062,1974.0,0.5,0.0
1061,False,"Move the vase, candle, and book from the bedroom shelves to the living room table and place them next to each other. I like to have these items together on the living room table for a cozy and decorative look.",41.0,0,125.94499444961548,1335.0,1.0,1.0
1055,False,"Move the toy airplane to the living room couch. Take the book and laptop to the living room table. I usually keep the toy airplane on the couch for playtime, and I prefer having the book and laptop on the living room table for study sessions.",17.0,0,74.06920647621155,1468.0,1.0,1.0
1057,False,Move the plate from the dining table to the bedroom shelves. Place it next to the bed. I usually keep a plate next to the bed for late-night snacks.,9.0,0,33.13378310203552,499.0,1.0,1.0
1133,False,"Help me prepare a snack in the tv room. First, move the apple, knife, and plate from the dining room to the tv room table. Place them next to each other on the table. The apple is red with a hint of orange, the knife is silver with a black handle, and the plate is dark blue and hexagonal. I prefer to use this knife and plate when preparing snacks.",22.0,0,204.1471095085144,2615.0,0.2,0.0
1007,False,"Move the lamp, then the vase, and finally the statue to the shelves. Then, move them to the table in the bedroom and place them next to each other. I usually arrange the lamp, vase, and statue on the bedroom table in this sequence for a calming bedtime atmosphere.",26.0,0,207.15095567703247,3056.0,0.75,0.0
1237,False,"Organize the bedroom. Put the vase, book, and clock on the chest of drawers. The vase is white with a beige geometric pattern, the book is a multicolored hardcover with a geometric design, and the clock is maroon with a green digital display. The book is a gift from my best friend.",27.0,0,271.7958586215973,4621.0,0.3333333333333333,0.0
1041,False,"Move the phone stand, laptop stand, and multiport hub to the entryway and place them on the table. I prefer to have these items ready on the entryway table for when I head out for work.",19.0,0,162.09209442138672,3364.0,1.0,1.0
1254,False,Move the vase and statue from the bedroom table to the entryway chest of drawers. Place them next to each other on the chest of drawers. I like having the vase and statue together in the entryway for a welcoming aesthetic.,41.0,0,781.9503674507141,3804.0,0.0,0.0
1126,False,"Move a laptop and a laptop stand from the lounge counter to the dining room table. Place them next to each other on the table. The laptop is black with a dark keyboard, and the laptop stand is black with a rounded design. These items are part of my work setup.",11.0,0,78.62687277793884,959.0,0.0,0.0
1036,False,Move the toy airplane and toy vehicle from the closet shelves to the living room table. Place them next to each other on the table. I like to have the toy airplane and toy vehicle displayed together on the living room table for easy access when playing with them.,41.0,0,109.65466833114624,655.0,1.0,1.0
1092,False,"First, bring the jug from the kitchen to the dining room. Then, place it on the table. I usually have the jug on the dining table during meals for easy access to water.",6.0,0,63.124712228775024,788.0,1.0,1.0
1243,False,"Move the picture frame and clock to the table in the bedroom. Then, place them next to each other on the counter in the kitchen. The picture frame is black with teardrop-shaped embellishments, and the clock is a dark green analog alarm clock with twin bells. The clock was a gift from my grandfather.",41.0,0,243.4188311100006,3178.0,0.6,0.0
1183,False,"Move the vase, candle holder, and picture frame from the living room to the office. Place them on the table. I usually like to have these items in the office for a calming and personalized workspace.",22.0,0,171.00041460990906,3470.0,1.0,1.0
1127,False,"Move the phone stand to the tv table. Move the statue to the lounge counter. The phone stand is black with a minimalist design, and the statue is green of a sitting dog. The statue was a gift from my best friend.",18.0,0,151.39820671081543,2036.0,0.0,0.0
1111,False,Move the kettle and tray from the laundry room/mudroom cabinet to the TV table. Place them next to each other on the table. I prefer having the kettle and tray on the TV table for easy access during movie nights.,10.0,0,93.81362867355347,1232.0,1.0,1.0
1234,False,"Move the book and clock from the living room shelves to the bedroom chair. Place them next to each other on the chair. The book has a dark cover featuring a portrait with teal text, and the clock is blue with rabbit ears and feet. The clock is a gift from my brother.",17.0,0,105.91380786895752,1614.0,1.0,1.0
1185,False,"Move the dumbbell, tennis racquet, and spray bottle from the workout table to the office table. I like to keep these items on the office table when I'm not working out to keep the workout area clear.",17.0,0,70.52718162536621,1145.0,1.0,1.0
1189,False,Move the laptop from the office to the dining room. Place it on the table. I prefer to use the dining room table as my workspace in the evenings.,6.0,0,36.39005208015442,745.0,1.0,1.0
1271,False,Move the plate and bowl from the dining table to the kitchen counter. Place them next to each other on the counter. The plate is a white square and the bowl is gray with a faceted design. The plate and bowl are part of my everyday dinnerware set.,23.0,0,1873.6939907073975,9998.0,0.0,0.0
1123,False,"Move the phone stand to a new dining room chair. Also, move the statue to a new dining room chair. The phone stand is silver and light blue with a sleek design, and the statue is dark bronze with elongated features. The statue was a gift from my best friend.",10.0,0,101.72932076454163,1457.0,1.0,1.0
1175,False,Move the stuffed toy from the lounge chair to the porch chair. The stuffed toy is a brown and gray squirrel with a fluffy tail. This toy is a gift from my best friend.,17.0,0,79.68994116783142,1058.0,0.0,0.0
1187,False,"Help me move these objects from the workout room to the dining room. First, take the dumbbell from the table and place it on the dining table. Then, bring the tennis racquet from the chair and place it on another chair. Finally, take the basketball from the table and place it on the floor. I usually set up exercise equipment in the dining room to create an impromptu workout area.",18.0,0,103.87476062774658,1699.0,1.0,1.0
1119,False,"Help me prepare a snack in the tv room. First, move the apple, knife, and plate from the dining room to the tv room table. Place them next to each other on the table. I usually prepare my snack on the tv room table for easy access while watching TV.",20.0,0,193.0846815109253,2510.0,1.0,1.0
1168,False,"Move the jug, kettle, and bread from the kitchen counter to the living room table. Place them next to each other. The jug is dark green with a wavy top and abstract pattern, the kettle is white with a black handle and lid, and the bread is a loaf of brown. The dark green jug is my favorite item for serving drinks.",21.0,0,109.53928709030151,1325.0,1.0,1.0
1103,False,"Move the vase and then the plant saucer from the living room table to the hallway couch and place them next to each other. The vase is tall, dark green with a narrow neck, and the plant saucer is a natural-colored, round Ecoforms design. The vase was a gift from my friend.",35.0,0,181.02850532531738,1603.0,0.0,0.0
1113,False,Move a laptop and a laptop stand from the lounge counter to the dining room table. Place them next to each other on the table. I prefer having my laptop and stand on the dining room table for working in a comfortable setting.,13.0,0,77.9825496673584,987.0,1.0,1.0
1207,False,"First, take the stuffed toy from the bedroom to the laundry room/mudroom. Then, move it to the living room and place it on the couch. The stuffed toy is a blue and white shark. It is my favorite stuffed toy.",20.0,0,100.78620171546936,1519.0,0.0,0.0
1107,False,"First, bring the jug from the kitchen to the dining room. Then, place it on the table. The jug is cream-colored with a curved handle. The jug is a gift from my grandmother.",9.0,0,74.14692497253418,909.0,1.0,1.0
1193,False,"First, move the phone stand and candle to the bedroom couch? Then, relocate them to the dining table and place them next to each other. Leave the doll on the living room couch. I like to move the phone stand and candle to the bedroom couch occasionally before finally placing them on the dining table next to each other for dining ambiance. The doll stays on the living room couch as part of the decor.",28.0,0,210.91480541229248,4154.0,0.4,0.0
1122,False,"First, move the candle from the table to the chair in the tv room. Then, place it on the tv table. I usually reposition the candle in this way to prepare for a cozy evening.",12.0,0,111.88892984390259,1656.0,1.0,1.0
1205,False,Move the laptop from the office to the dining room. Place it on the table. The laptop is black with a sleek design. This laptop is essential for my work.,10.0,0,65.48553657531738,1388.0,0.0,0.0
945,False,Move the book and candle from the living room couch to the dining table. Place them next to each other on the table. I usually have my book and candle together on the dining table for a cozy reading time.,14.0,0,319.9513735771179,3398.0,1.0,1.0
1230,False,Move the toy airplane from the bedroom to the living room table. Place it next to the couch. I like to keep the toy airplane next to the couch so I can easily play with it while relaxing.,9.0,0,74.70365142822266,1207.0,1.0,1.0
1097,False,"Move the vase and stuffed toy from the dining table to the office shelves. Place them next to each other on the shelves. The vase is brown with a ribbed design, and the stuffed toy is blue with a textured pattern and a white snout. The stuffed toy is my favorite childhood toy.",41.0,0,168.87249612808228,1076.0,0.0,0.0
1224,False,"Move the picture frame and clock to the table in the bedroom. Then, place them next to each other on the counter in the kitchen. I usually like to start my day by having the picture frame and clock together in the kitchen.",16.0,0,88.95734119415283,1316.0,0.0,0.0
1109,False,"First, move the plate from the dining table to the chair. Then, place it on the table in the office. The plate is golden with a scalloped edge. It's a special gift from my grandmother.",16.0,0,139.88883471488953,1467.0,1.0,1.0
1218,False,"Organize the bedroom. Put the vase, book, and clock on the chest of drawers. I prefer to have the vase, book, and clock neatly arranged on the chest of drawers for a tidy look.",16.0,0,96.92111706733704,1453.0,1.0,1.0
1198,False,"Move the vase, candle holder, and picture frame from the living room to the office? Place them on the table. The vase is tall and light green, the candle holder is white and tan with a rounded base, and the picture frame is gray with a wavy border. The picture frame is a gift from my best friend.",41.0,0,325.80810832977295,6188.0,0.3333333333333333,0.0
