episode_id,error,instruction,replanning_count_0,run_id,runtime,sim_step_count,task_percent_complete,task_state_success
1221,False,"Take the book, pencil case, and multiport hub from the table in the living room and put them on the shelves in the bedroom, placing them next to each other. I like to keep my study materials together on the bedroom shelves for easy access when I'm working or studying in my room.",15.0,0,105.99037098884583,1738.0,1.0,1.0
1082,False,Move the vase and stuffed toy from the dining table to the office shelves. Place them next to each other on the shelves. I prefer to keep the vase and stuffed toy together on the office shelves for a personal touch in my workspace.,10.0,0,91.14229464530945,1058.0,1.0,1.0
1131,False,"Move the candle and vase from the dining table to the tv couch? Place them next to each other on the couch. The candle is white and shaped like a gift box with a black bow, and the vase is brown with a gradient pattern. The candle is a gift from my best friend.",13.0,0,118.67579936981201,1887.0,1.0,1.0
1230,False,Move the toy airplane from the bedroom to the living room table. Place it next to the couch. I like to keep the toy airplane next to the couch so I can easily play with it while relaxing.,10.0,0,61.19264221191406,759.0,1.0,1.0
964,False,"First, move the pen from the living room table to the shelves. Then, place it on the floor next to the bed in the bedroom. The pen is white with black accents. It's my lucky pen.",14.0,0,235.83125615119934,3076.0,1.0,1.0
1233,False,"Move the laptop and the mouse pad to a new living room table. Move the clock to another shelf. The laptop is black with a dark keyboard and a large touchpad, and the mouse pad is black with a logo in the corner. The clock is red with a white face and black numbers. The laptop is essential for my work.",18.0,0,96.89687061309814,1164.0,1.0,1.0
1084,False,"Help me tidy up the closet. Move the basket, hat, and candle to the top of different shelves. I prefer to have the basket, hat, and candle each on separate shelves for better organization and easy access.",15.0,0,161.59291124343872,3022.0,0.3333333333333333,0.0
1088,False,Move the vase and then the plant saucer from the living room table to the hallway couch and place them next to each other. I prefer to have the vase and plant saucer together on the hallway couch for a decorative touch.,11.0,0,81.39112830162048,1166.0,1.0,1.0
1224,False,"Move the picture frame and clock to the table in the bedroom. Then, place them next to each other on the counter in the kitchen. I usually like to start my day by having the picture frame and clock together in the kitchen.",26.0,0,203.3242416381836,2657.0,1.0,1.0
961,False,"Move the jug and cup from the kitchen counter to the dining table. Place them next to each other on the table. The jug is cream-colored with a curved handle, and the cup is black with a smooth surface. The cup is part of my favorite dinnerware.",15.0,0,193.67700695991516,1859.0,1.0,1.0
1244,False,"First, take the teapot from the kitchen and put it on the couch in the living room. Then move it to the table in the bedroom. The teapot is black with a curved spout and an ornate lid. This teapot is a gift from my grandfather.",12.0,0,123.52746605873108,1451.0,1.0,1.0
1273,False,"Help me tidy up the hallway shelves. First, move the book, vase, and stuffed toy to the living room table. Place them next to each other. The book has a colorful cover with architectural imagery, the vase is white with brown accents and a glossy finish, and the stuffed toy is a gray elephant with a soft, plush texture called Sootheze Cold Therapy Elephant. The vase is a gift from my friend.",23.0,0,314.2734489440918,2202.0,1.0,1.0
1094,False,"First, move the plate from the dining table to the chair. Then, place it on the table in the office. I typically move my plate to the office table to have my lunch while working.",13.0,0,98.75535345077515,1026.0,1.0,1.0
1159,False,Put away the clock and vase by setting them on the washing machine. Set them next to each other. I prefer to keep the clock and vase together on the washing machine for easy access when I do laundry.,13.0,0,106.6421959400177,2395.0,1.0,1.0
1240,False,"Take the book, pencil case, and multiport hub from the table in the living room and put them on the shelves in the bedroom, placing them next to each other. The book is a hardcover with a colorful cover design, the pencil case is pink with large white dots called Big Dot Pink Pencil Case, and the multiport hub is gray with multiple USB ports. The pencil case is my favorite.",16.0,0,103.49311399459839,1679.0,1.0,1.0
1083,False,Move the tray and plate from the hallway couch to the counter. Place them next to each other on the counter. I prefer to have the tray and plate together on the counter for easy access during meal prep.,14.0,0,85.90473628044128,1115.0,1.0,1.0
1154,False,"Move the jug, kettle, and bread from the kitchen counter to the living room table. Place them next to each other. I like to have the jug, kettle, and bread on the living room table for my morning routine.",14.0,0,85.29364848136902,1134.0,1.0,1.0
1238,False,"Move the laptop and mouse pad from the table in the bedroom to the counter in the kitchen. Place them next to each other on the counter. The laptop is black and rugged with a gray touchpad, and the mouse pad is black with a logo in the corner. The laptop and mouse pad are part of my work setup.",18.0,0,106.80487871170044,1674.0,1.0,1.0
1091,False,Move the plate and bowl from the dining table to the living room table. Place them next to each other. I like to have the plate and bowl together on the living room table for casual meals while watching TV.,14.0,0,86.43056583404541,912.0,1.0,1.0
950,False,"Change the positions of the vase, candle, and bowl to a different table in the living room. The vase is teal with a tall, slender neck, the candle is a gradient teal with a white top, and the bowl is brown wooden with a smooth finish. The candle was a gift from my friend.",21.0,0,265.26204657554626,3138.0,1.0,1.0
1164,False,Move the plant saucer and plant container from the table in the living room to the bench in the bathroom. Place them next to each other. I usually keep my plants in the bathroom for better humidity and sunlight exposure.,11.0,0,107.22336935997009,2649.0,1.0,1.0
1236,False,"Place the vase on the shelves, the candle on the table? The vase is white with a faceted design, and the candle is mint green with white butterfly designs. The vase is a family heirloom.",15.0,0,100.52167773246765,1712.0,1.0,1.0
1155,False,Move the vase and plate from the living room table to the lounge chair. I prefer to have the vase and plate on the lounge chair for easy access when I'm relaxing there.,16.0,0,113.75594878196716,2551.0,1.0,1.0
1085,False,Move the lamp and plant container from the bedroom table to the living room table. Place them next to each other on the table. I like having the lamp and plant container together on the living room table for a cozy evening ambiance.,15.0,0,152.8903546333313,2172.0,1.0,1.0
1231,False,"Move the laptop and laptop stand from the living room table to the bedroom chair. Also, bring a book from the bedroom chair to the living room table. The laptop is gray with a black keyboard and touchpad, the laptop stand is black with a rounded design, and the book is a green sketchbook with a spiral binding and brown central design. The laptop and the laptop stand are essential for my work setup.",20.0,0,118.95287442207336,1869.0,0.6666666666666666,0.0
1268,False,"Swap the can and bottle to office table? The can is silver and contains Polar Herring Fillets, Smoked & Peppered, 7.05 oz., and the bottle is black and white with a leaf pattern. The can is part of my favorite food collection.",15.0,0,462.6981406211853,4344.0,1.0,1.0
1140,False,Move the kettle and ladle from the office to the kitchen and place them next to each other on the counter. I prefer to keep the kettle and ladle next to each other on the kitchen counter for easy access when I'm cooking.,12.0,0,74.64854598045349,1153.0,1.0,1.0
951,False,"Help me tidy up the living room table. Move the clock, book, and candle to the stand? The book is black with gold accents, the candle has a brown and blue gradient, and the clock is round and white with black numbers and a brown frame. The book is a gift from my friend.",18.0,0,247.96821999549866,3546.0,1.0,1.0
1138,False,"Move the clock to a new living room table. Also, move the candle holder to a new living room table. I prefer to have the clock and candle holder together on the new table for a cozy ambiance.",12.0,0,59.8123414516449,962.0,1.0,1.0
1179,False,"Move the plant saucer and plant container from the table in the living room to the bench in the bathroom. Place them next to each other. The plant container is green, named Central Garden Flower Pot Goo 425, and the plant saucer is a green, square Ecoforms Quadra Saucer SQ1 Avocado. Both are part of my indoor gardening set.",14.0,0,113.916996717453,2371.0,1.0,1.0
1044,False,"Put the shoe and pencil case on the bedroom chest of drawers. The shoe is a black and orange sports shoe, F10_TRX_FG_ssscuo9tGxb, and the pencil case is colorful featuring butterflies and flowers, Olive Kids Butterfly Garden. The pencil case is a gift from my childhood friend.",15.0,0,129.5351209640503,3254.0,1.0,1.0
1141,False,"First, move the jug from the kitchen counter to the living room table. Then, take the cup and plate from the kitchen cabinet to the living room table and place them next to each other. I usually set up the living room table like this for afternoon tea.",15.0,0,102.7959315776825,1648.0,1.0,1.0
1174,False,"Move the vase and picture frame from the living room table to the lounge chair. Place them next to each other on the chair. The vase is dark blue with a faceted design, and the picture frame has a light blue border with multicolored accents. The dark blue vase is my personal favorite.",14.0,0,110.96764039993286,2392.0,1.0,1.0
1262,False,Move the toy airplane and then the toy vehicle from the bedroom shelves to the living room couch and place them next to each other. I like to have the toys on the living room couch for easy access when playing with the kids in the afternoon.,15.0,0,307.4579153060913,2664.0,1.0,1.0
1278,False,"First, bring the vase from shelves in the living room to the dining room. Then, place it on the table in the office. The vase is white with green and light blue leaves. It's a gift from my best friend.",13.0,0,263.7090446949005,2268.0,1.0,1.0
1047,False,"Help me move some toys and a bowl from the dining room to the living room. Take the toy airplane, toy animal, and bowl from the table in the dining room. Place them next to each other on the table in the living room. The toy airplane is a red Air Hogs Wind Flyers Set, the toy animal is a detailed gray Schleich African Black Rhino, and the bowl is a black shallow bowl. The toy airplane and toy animal are part of my childhood collection.",25.0,0,125.8196792602539,1538.0,1.0,1.0
1169,False,"Move the vase and plate from the living room table to the lounge chair. The plate is brown and square, and the vase is red with a long neck and bulbous base. The red vase is a souvenir from my trip to Italy.",16.0,0,121.13196420669556,2579.0,1.0,1.0
1118,False,"Take the clock, vase, and candle from the table in the dining room and put them on the shelves in the TV room, placing them next to each other. I prefer to keep the clock, vase, and candle together on the shelves in the TV room to create a cozy atmosphere.",20.0,0,153.12861895561218,2752.0,1.0,1.0
1045,False,"Move the candle holder, candle, and plant container from the dining table to the living room couch? Place them next to each other on the couch. The candle holder is white with a gold rim on a wooden base, the candle is blue and brown with a gradient pattern, and the plant container is a white and green orchid pot called Cole Hardware Orchid Pot 85. The candle holder and candle are part of my decorative set.",22.0,0,103.6406455039978,1395.0,1.0,1.0
1180,False,"Move the stuffed toy and the bowl to the kitchen and leave them next to each other on the counter. The stuffed toy is a gray elephant with a soft, plush texture called Sootheze Cold Therapy Elephant, and the bowl is plain white. The elephant stuffed toy is from my childhood.",16.0,0,101.02430939674377,1833.0,1.0,1.0
1116,False,Move the picture frame and vase from the dining room table to the tv shelves. Place them next to each other on the shelves. I like to keep the picture frame and vase together on the tv shelves for a cohesive look.,15.0,0,121.20008683204651,1917.0,1.0,1.0
1271,False,Move the plate and bowl from the dining table to the kitchen counter. Place them next to each other on the counter. The plate is a white square and the bowl is gray with a faceted design. The plate and bowl are part of my everyday dinnerware set.,20.0,0,192.04966378211975,1292.0,1.0,1.0
1200,False,"Move the dumbbell, tennis racquet, and spray bottle from the workout table to the office table. The dumbbell is green with a smooth finish, the tennis racquet is black with a brown handle, and the spray bottle is transparent with a sleek design. The dumbbell and tennis racquet are part of my personal workout gear.",21.0,0,105.28795599937439,1448.0,1.0,1.0
985,False,"First, put a clock next to the vase. Then, move both to the couch in the tv room. The vase is glossy black with a narrow neck, and the clock is gray with a rounded top and black numerals. The vase is a cherished family heirloom.",17.0,0,143.0071017742157,1560.0,1.0,1.0
1114,False,Move the phone stand to the TV table and the statue to the lounge counter. I prefer to keep the phone stand on the TV table and the statue on the lounge counter for better aesthetics and accessibility.,12.0,0,92.81897497177124,1643.0,1.0,1.0
1203,False,Move the candle from the living room stand to the office chair and place it next to the table. The candle is blue and black with a textured pattern. This candle was a gift from my friend.,14.0,0,83.44879984855652,1722.0,1.0,1.0
1257,False,"First, move the kettle, then the teapot, and finally the cup from the kitchen counter to the dining room table. Place them next to each other. I like to arrange the kettle, teapot, and cup on the dining room table in this order for my afternoon tea ritual.",19.0,0,387.75541067123413,3316.0,1.0,1.0
1115,False,Move the toy airplane and toy vehicle from the tv table to the garage bench. Place them next to each other on the bench. I like to keep the toy airplane and toy vehicle together on the garage bench for easy access when playing with them.,15.0,0,107.57162952423096,1994.0,1.0,1.0
979,False,"Move the laptop and mouse pad from the office table to the bedroom chest of drawers. Place them next to each other on the chest of drawers. The laptop is black with a backlit keyboard, and the mouse pad is black with a logo in the corner. The laptop is my personal work device.",11.0,0,119.51750922203064,1533.0,0.3333333333333333,0.0
1111,False,Move the kettle and tray from the laundry room/mudroom cabinet to the TV table. Place them next to each other on the table. I prefer having the kettle and tray on the TV table for easy access during movie nights.,12.0,0,75.4822986125946,854.0,1.0,1.0
1279,False,"First, move the clock and then the picture frame from the living room shelves to the bedroom table. Then place them next to each other on the table. The clock is round and white with black numbers and a brown frame. The picture frame is ornate with a gold and blue design. The clock was a gift from my grandmother.",16.0,0,317.6361517906189,2581.0,1.0,1.0
981,False,"Move the laptop and phone stand to the table in the office. Place them next to each other on the table. The laptop is black with a touchpad, and the phone stand is black with a minimalist design. They are the essential part of my work setup.",11.0,0,125.7883460521698,1946.0,0.3333333333333333,0.0
1206,False,"Move the clock, then the vase, and finally the picture frame to the table in the living room. Then move them to the bench in the living room and place them next to each other. The clock is dark blue with a patterned face and a handle, the vase is tall and slender in dark green, and the picture frame is wooden with a colorful illustration inside. The vase is a gift from my friend.",37.0,0,251.30258011817932,4484.0,1.0,1.0
1119,False,"Help me prepare a snack in the tv room. First, move the apple, knife, and plate from the dining room to the tv room table. Place them next to each other on the table. I usually prepare my snack on the tv room table for easy access while watching TV.",16.0,0,144.10400938987732,2105.0,1.0,1.0
1065,False,"Help me organize my closet in the bedroom. First, place the basket and shoe on another shelf in the bedroom, next to each other. Then, move them to the stand in the bedroom and place the hat close by. I have a routine of organizing my closet by first rearranging items on the shelf before placing them on the stand with the hat nearby.",14.0,0,57.54834485054016,927.0,1.0,1.0
1201,False,"Move the toy airplane and stuffed toy from the bedroom table to the workout table. Place them next to each other on the table. The toy airplane is a red Air Hogs Wind Flyers Set, and the stuffed toy is a green and blue two-headed dragon from Animal Planet Foam. They are part of my favorite childhood toys.",18.0,0,103.32072687149048,1630.0,1.0,1.0
945,False,Move the book and candle from the living room couch to the dining table. Place them next to each other on the table. I usually have my book and candle together on the dining table for a cozy reading time.,11.0,0,205.68177270889282,3342.0,1.0,1.0
1255,False,Put away the action figure and tray in the bedroom. Leave one action figure on the table. Take the tray and put it on the bed. I usually like to have an action figure on the table and the tray on the bed for easy access when I'm relaxing in the bedroom.,10.0,0,355.4564619064331,3307.0,1.0,1.0
1056,False,"Put the phone stand, laptop stand, and multiport hub on the table in the bedroom. I prefer to have my phone stand, laptop stand, and multiport hub in the bedroom for a tidy and organized workspace.",14.0,0,72.77311110496521,1435.0,1.0,1.0
1207,False,"First, take the stuffed toy from the bedroom to the laundry room/mudroom. Then, move it to the living room and place it on the couch. The stuffed toy is a blue and white shark. It is my favorite stuffed toy.",11.0,0,62.55792570114136,1041.0,1.0,1.0
1059,False,Move the plant container from the living room table to the bedroom shelves. I prefer having my plant container on the bedroom shelves to create a calming atmosphere.,5.0,0,27.674251317977905,577.0,1.0,1.0
986,False,"First, move the shoe and then the hat from the bedroom to the office and set them on the floor. Then, place them next to each other on the office table. The shoe is a white and silver ASICS with royal blue accents, GEL-1140V model, and the hat is a beige straw with a black band, DPC Tropical Trends Hat. The shoe and the hat are part of my travel essentials.",23.0,0,265.99101734161377,4106.0,1.0,1.0
1205,False,Move the laptop from the office to the dining room. Place it on the table. The laptop is black with a sleek design. This laptop is essential for my work.,9.0,0,43.285043716430664,726.0,1.0,1.0
1058,False,Move the candle and book from the bedroom shelves to the living room table. Place them next to each other on the table. I like to have the candle and book together on the living room table for a relaxing reading session.,11.0,0,55.897496938705444,929.0,1.0,1.0
1067,False,"First, move the laptop from the living room to the bedroom and place it on the bedside table. Then move the laptop from the bedside table to the stool in the bedroom. I usually start my work in the bedroom by placing the laptop on the bedside table, and then move it to the stool for a more comfortable working position.",11.0,0,49.86425280570984,988.0,1.0,1.0
948,False,"First, move the lamp from the table in the bedroom to the counter in the kitchen. Next, move the jug to the counter in the kitchen and place it next to the lamp. I prefer to have the lamp and jug together on the kitchen counter for late-night snacks.",15.0,0,170.39516282081604,2451.0,1.0,1.0
1183,False,"Move the vase, candle holder, and picture frame from the living room to the office. Place them on the table. I usually like to have these items in the office for a calming and personalized workspace.",23.0,0,163.0292625427246,3944.0,1.0,1.0
983,False,"First, move the vase and statue to the other shelves in the living room. Then, place them next to each other on the table in the living room. The vase is black with a bulbous shape, and the statue is a black dog. The black dog statue has been with me since my childhood.",20.0,0,159.85710525512695,1789.0,1.0,1.0
1061,False,"Move the vase, candle, and book from the bedroom shelves to the living room table and place them next to each other. I like to have these items together on the living room table for a cozy and decorative look.",14.0,0,90.55644392967224,1234.0,1.0,1.0
1198,False,"Move the vase, candle holder, and picture frame from the living room to the office? Place them on the table. The vase is tall and light green, the candle holder is white and tan with a rounded base, and the picture frame is gray with a wavy border. The picture frame is a gift from my best friend.",29.0,0,194.77933764457703,3859.0,1.0,1.0
1185,False,"Move the dumbbell, tennis racquet, and spray bottle from the workout table to the office table. I like to keep these items on the office table when I'm not working out to keep the workout area clear.",22.0,0,155.14905858039856,1718.0,1.0,1.0
1055,False,"Move the toy airplane to the living room couch. Take the book and laptop to the living room table. I usually keep the toy airplane on the couch for playtime, and I prefer having the book and laptop on the living room table for study sessions.",16.0,0,96.37291073799133,2084.0,1.0,1.0
1126,False,"Move a laptop and a laptop stand from the lounge counter to the dining room table. Place them next to each other on the table. The laptop is black with a dark keyboard, and the laptop stand is black with a rounded design. These items are part of my work setup.",14.0,0,113.27039337158203,966.0,1.0,1.0
1189,False,Move the laptop from the office to the dining room. Place it on the table. I prefer to use the dining room table as my workspace in the evenings.,7.0,0,57.480703353881836,867.0,1.0,1.0
1057,False,Move the plate from the dining table to the bedroom shelves. Place it next to the bed. I usually keep a plate next to the bed for late-night snacks.,7.0,0,45.79488229751587,761.0,1.0,1.0
1147,False,"Move the kettle and ladle from the office to the kitchen and place them next to each other on the counter. The kettle is black with a curved handle, and the ladle is black with a round scoop. The kettle and ladle are part of my cooking essentials.",16.0,0,120.15723180770874,1182.0,1.0,1.0
935,False,"Change the positions of the vase, candle, and bowl to a different table in the living room. I like to rearrange these items to keep the living room setting fresh and inviting.",15.0,0,253.04231214523315,3139.0,1.0,1.0
1127,False,"Move the phone stand to the tv table. Move the statue to the lounge counter. The phone stand is black with a minimalist design, and the statue is green of a sitting dog. The statue was a gift from my best friend.",12.0,0,102.40466475486755,1621.0,1.0,1.0
1151,False,"Help me prepare the laundry room for a cleaning session. First, move the vase from the washer dryer to the closet table. Then, take the stuffed toy and basket and place them next to each other on the chest of drawers. The vase is black and white with a speckled pattern, the basket is a blue Easter basket with rabbit ears, and the stuffed toy is blue with a friendly face. The basket is my childhood Easter basket.",17.0,0,89.23377060890198,563.0,1.0,1.0
1123,False,"Move the phone stand to a new dining room chair. Also, move the statue to a new dining room chair. The phone stand is silver and light blue with a sleek design, and the statue is dark bronze with elongated features. The statue was a gift from my best friend.",13.0,0,94.38993215560913,1269.0,1.0,1.0
1187,False,"Help me move these objects from the workout room to the dining room. First, take the dumbbell from the table and place it on the dining table. Then, bring the tennis racquet from the chair and place it on another chair. Finally, take the basketball from the table and place it on the floor. I usually set up exercise equipment in the dining room to create an impromptu workout area.",19.0,0,172.2208113670349,1976.0,1.0,1.0
1148,False,"First, move the jug from the kitchen counter to the living room table. Then, take the cup and plate from the kitchen cabinet to the living room table and place them next to each other. The jug is blue with a round lid, the cup is yellow with a white interior, and the plate is plain white with a smooth, circular design. The jug and cup are from my preferred kitchenware collection.",20.0,0,141.57809567451477,1561.0,1.0,1.0
1103,False,"Move the vase and then the plant saucer from the living room table to the hallway couch and place them next to each other. The vase is tall, dark green with a narrow neck, and the plant saucer is a natural-colored, round Ecoforms design. The vase was a gift from my friend.",18.0,0,130.57538723945618,1219.0,1.0,1.0
1007,False,"Move the lamp, then the vase, and finally the statue to the shelves. Then, move them to the table in the bedroom and place them next to each other. I usually arrange the lamp, vase, and statue on the bedroom table in this sequence for a calming bedtime atmosphere.",36.0,0,323.8095350265503,3955.0,1.0,1.0
1145,False,"Move the clock to a new living room table. Also, move the candle holder to a new living room table. The clock is brown and black with a green display, and the candle holder is white with a gold rim on a wooden base. The candle holder is a gift from my friend.",12.0,0,104.3603446483612,833.0,1.0,1.0
1107,False,"First, bring the jug from the kitchen to the dining room. Then, place it on the table. The jug is cream-colored with a curved handle. The jug is a gift from my grandmother.",8.0,0,63.52564835548401,881.0,1.0,1.0
1193,False,"First, move the phone stand and candle to the bedroom couch? Then, relocate them to the dining table and place them next to each other. Leave the doll on the living room couch. I like to move the phone stand and candle to the bedroom couch occasionally before finally placing them on the dining table next to each other for dining ambiance. The doll stays on the living room couch as part of the decor.",22.0,0,198.0813388824463,2714.0,1.0,1.0
937,False,"Move the plant container from the bedroom table to the living room table. Take the stuffed toy from the kitchen cabinet and put it on a bedroom table. I like to have the plant container in the living room for better sunlight, and the stuffed toy should be on the bedroom table to add a cozy touch.",18.0,0,373.8373875617981,4872.0,1.0,1.0
1097,False,"Move the vase and stuffed toy from the dining table to the office shelves. Place them next to each other on the shelves. The vase is brown with a ribbed design, and the stuffed toy is blue with a textured pattern and a white snout. The stuffed toy is my favorite childhood toy.",12.0,0,84.61277604103088,1018.0,1.0,1.0
1214,False,"Move the laptop and the mouse pad to a new living room table. Move the clock to another shelf. I prefer to have my laptop and mouse pad on the living room table for work, and the clock on a different shelf to keep track of time without cluttering my workspace.",16.0,0,86.13560271263123,1222.0,1.0,1.0
1041,False,"Move the phone stand, laptop stand, and multiport hub to the entryway and place them on the table. I prefer to have these items ready on the entryway table for when I head out for work.",16.0,0,150.28045296669006,3369.0,1.0,1.0
1146,False,"Put the cup on the kitchen counter. Can you also move the laptop stand to a different kitchen counter? The cup is gray with a handle and two white birds design, and the laptop stand is black with foldable legs. The cup is my favorite mug.",24.0,0,173.34990906715393,2224.0,0.5,0.0
1109,False,"First, move the plate from the dining table to the chair. Then, place it on the table in the office. The plate is golden with a scalloped edge. It's a special gift from my grandmother.",12.0,0,74.49981951713562,564.0,1.0,1.0
1036,False,Move the toy airplane and toy vehicle from the closet shelves to the living room table. Place them next to each other on the table. I like to have the toy airplane and toy vehicle displayed together on the living room table for easy access when playing with them.,11.0,0,60.105319023132324,624.0,1.0,1.0
